Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2000-02-11,0.8161717057228088,0.8565111533856925,0.8124194063602463,0.85275885402313,212251200
2000-02-14,0.8691759705543518,0.86964502053664,0.8152336694455743,0.8203930689463278,367539200
2000-02-15,0.8930985331535339,0.9001348849853711,0.8644857792355116,0.8649548292764514,485744000
2000-02-16,0.856511116027832,0.8865318142864789,0.8415012178117032,0.8837168133145792,378246400
2000-02-17,0.8621407151222229,0.8668310155929654,0.8490069118556629,0.8644858653575942,289497600
2000-02-18,0.8349347114562988,0.8658926074495059,0.8321196604092586,0.8602642088052556,233441600
2000-02-22,0.8541658520698547,0.8776192470128444,0.8006925645170307,0.8264911586702333,422296000
2000-02-23,0.8724592328071594,0.8930984343548731,0.8330578312915033,0.8498270948714431,473099200
2000-02-24,0.8646023869514465,0.8940363965100641,0.838686953188917,0.8804335481127827,376432000
2000-02-25,0.8283674716949463,0.8780885234850747,0.8264913719643588,0.8616714734578358,249144000
2000-02-28,0.8499448895454407,0.8630786924676783,0.8133577311294703,0.8264915340517079,328328000
2000-02-29,0.860264241695404,0.8799645395298548,0.8447844914835198,0.8522897915186065,368961600
2000-03-01,0.977998673915863,0.9911324742475475,0.8893461228946592,0.889815172877513,1077003200
2000-03-02,0.91561359167099,0.9601744358558469,0.905763042435233,0.9531388875323448,311259200
2000-03-03,0.9606432914733887,0.9624026543458524,0.9006036055589502,0.9371898961797336,323366400
2000-03-06,0.9432885646820068,0.9690871178379892,0.9381283129548585,0.9456337146183573,210560000
2000-03-07,0.9221801161766052,0.9564221638028934,0.9090463173650603,0.94891676372826,273011200
2000-03-08,0.91561359167099,0.9301545398567251,0.8898150447065555,0.9221800900792013,271230400
2000-03-09,0.9174900650978088,0.938128367731703,0.8874701601411852,0.9071704628675422,276718400
2000-03-10,0.9437577128410339,0.9601747661320599,0.9081085041754723,0.9132687564391794,248606400
2000-03-13,0.9104539155960083,0.9493862812782656,0.8968510601557945,0.9165521688886499,303956800
2000-03-14,0.857449471950531,0.9324999874738916,0.8555732716892982,0.9097501073783052,428579200
2000-03-15,0.8724592328071594,0.9024799351506274,0.8565112325705788,0.8677689333225382,443609600
2000-03-16,0.9123296141624451,0.9156136652539122,0.8593253662280387,0.8804336161417811,378100800
2000-03-17,0.9381283521652222,0.9381283521652222,0.8977888456476903,0.9015420476510801,305043200
2000-03-20,0.9231183528900146,0.9475097544149761,0.9184279531119277,0.9268714542954761,204489600
2000-03-21,1.012709617614746,1.0263123656057778,0.9127993815655543,0.9198349298056856,524328000
2000-03-22,1.0821306705474854,1.0835386217213951,0.9873798953296258,0.9965269185244412,567996800
2000-03-23,1.0605549812316895,1.1285691585129676,1.050704426824247,1.0657143326027636,562564800
2000-03-24,1.040853500366211,1.0802549022881833,1.0169310488513903,1.068997201420132,446913600
2000-03-27,1.0474209785461426,1.0863533370550469,1.0272508233700763,1.0328801256688955,279182400
2000-03-28,1.0441374778747559,1.0657138762701017,1.029126676696936,1.030064776618345,202966400
2000-03-29,1.0202152729034424,1.0464828786306208,1.0043841064588825,1.0460139287603085,239836800
2000-03-30,0.9437577128410339,1.0333490831608192,0.9414124624578721,1.0023903752615813,414400000
2000-03-31,1.019276738166809,1.0300644833802044,0.9456333100245405,0.9564219570641365,404633600
2000-04-03,1.0005139112472534,1.0469516602475109,0.9714321127404538,1.0169309602111993,328563200
2000-04-04,0.9554842114448547,0.9981688637657845,0.8762123564097414,0.9953546639628977,660329600
2000-04-05,0.978468656539917,0.9972308587722305,0.9306238484323192,0.9491514755403238,457665600
2000-04-06,0.9395363330841064,1.0094266961812968,0.9249945787259619,0.9803448909153503,259627200
2000-04-07,0.9887877106666565,0.9897257107957171,0.9418816920346116,0.9550154974951645,242435200
2000-04-10,0.9381283521652222,0.9962928627189835,0.9362522521783184,0.9883184106943206,212262400
2000-04-11,0.8963817358016968,0.9371901894364448,0.8860621344323393,0.9268714898936511,541822400
2000-04-12,0.8199239373207092,0.8930983325479303,0.7870898907137692,0.8930983325479303,941136000
2000-04-13,0.8541658520698547,0.9006035920934996,0.814295411336404,0.8368107566561841,529827200
2000-04-14,0.8396252989768982,0.8855931562111261,0.818047994456678,0.8203931946259181,667620800
2000-04-17,0.9296858906745911,0.9301549407920618,0.8185171550195309,0.8218012573641258,409561600
2000-04-18,0.9522008299827576,0.9522008299827576,0.8959125329810763,0.9268713318088969,390924800
2000-04-19,0.9090462923049927,0.977529483843268,0.8987266931463882,0.9470406381094597,520150400
2000-04-20,0.8921603560447693,0.9362521583188551,0.8785575052201253,0.928278508717218,722120000
2000-04-24,0.9043564200401306,0.9043564200401306,0.8612027052186778,0.8630788055630353,443620800
2000-04-25,0.962988555431366,0.9662726059870678,0.9160825657557218,0.916551615632186,391641600
2000-04-26,0.9104539155960083,0.9606438859204992,0.900604162853438,0.9503242813944754,366912000
2000-04-27,0.9512622952461243,0.9531392973377507,0.8749223596006037,0.8794958236976577,326603200
2000-04-28,0.9310929179191589,0.956891575572168,0.9104538114314044,0.9540773751395454,249580800
2000-05-01,0.9329686760902405,0.9390669257944467,0.9146755302243931,0.9371899246367019,226195200
2000-05-02,0.8846548199653625,0.947509614705224,0.8818406205946415,0.9249943162895966,236432000
2000-05-03,0.8635475039482117,0.9099844506092083,0.8377489553071465,0.8926293020067587,489798400
2000-05-04,0.8307127356529236,0.8649547899250679,0.8297746356137232,0.8640166898858676,399515200
2000-05-05,0.849006712436676,0.8612024126633132,0.8309471860707512,0.8316507109355217,284076800
2000-05-08,0.8264912962913513,0.8532278944182813,0.8255531964104771,0.8412666700239261,184900800
2000-05-09,0.7913113832473755,0.8349349417751047,0.7870900830997319,0.8278985898038822,327140800
2000-05-10,0.7453433275222778,0.7880279758058857,0.7411211764922387,0.7809916252391405,535091200
2000-05-11,0.7716111540794373,0.7823998072750976,0.7429983968747487,0.7608225509852611,499744000
2000-05-12,0.8077292442321777,0.8293056970340875,0.786268826457585,0.7955335420087254,306913600
2000-05-15,0.7580081224441528,0.8110123203493258,0.7514407717743039,0.8110123203493258,678932800
2000-05-16,0.7931873798370361,0.8185168792710441,0.771141931539779,0.7843925678436074,440451200
2000-05-17,0.7608223557472229,0.7781774553093471,0.7533169549383162,0.7777084053348939,398092800
2000-05-18,0.7561319470405579,0.7875588940832944,0.755193847165181,0.77301799530468,373777600
2000-05-19,0.7054731249809265,0.7448745347238382,0.7007819226902418,0.7448745347238382,740667200
2000-05-22,0.6749829649925232,0.7035965564337152,0.6454321256597748,0.7035965564337152,755507200
2000-05-23,0.6440252661705017,0.7007817670327885,0.6426181663235542,0.6792053676207427,517585600
2000-05-24,0.6580973267555237,0.6735762817455199,0.6229172140583714,0.6468396726558991,678462400
2000-05-25,0.654930591583252,0.6953877238942676,0.6454322558997297,0.6641953041417293,406750400
2000-05-26,0.6482468247413635,0.6745144358982418,0.6398042222861374,0.6604425299793383,181148800
2000-05-30,0.657159149646759,0.6613804497216939,0.6135364435955477,0.6576281495874328,713059200
2000-05-31,0.630422830581665,0.6848342175274524,0.6290157298090548,0.6520000959133654,433507200
2000-06-01,0.6688857674598694,0.6721689670374331,0.6032167657613716,0.6135363664051753,903840000
2000-06-02,0.6946843862533569,0.7486266927478591,0.6679477329699268,0.7035968879228708,792848000
2000-06-05,0.685302734375,0.7148535833103544,0.6731070345888891,0.7003126838229532,323668800
2000-06-06,0.6970294117927551,0.7261112098284147,0.6777981636252808,0.690228438091725,525481600
2000-06-07,0.7247042059898376,0.7279874558391902,0.6876480028626981,0.7026587554357155,337019200
2000-06-08,0.7115703225135803,0.7392450212696513,0.6989055729676085,0.7326785724333271,238526400
2000-06-09,0.7186067700386047,0.7350237699767908,0.7082871693816492,0.7261112691695764,252358400
2000-06-12,0.6843647360801697,0.7237661381682877,0.6820195863037865,0.7232970881724217,290337600
2000-06-13,0.7092251777648926,0.7106322775323322,0.6618493786268623,0.6843646783558547,351456000
2000-06-14,0.6787363886833191,0.7223590937813648,0.6763911886252794,0.7106323920704819,277446400
2000-06-15,0.6932773590087891,0.700781909754717,0.6679478030535656,0.684833906482475,248572800
2000-06-16,0.6843647360801697,0.7035968380416251,0.6684167356118811,0.701719836434583,303564800
2000-06-19,0.7251732349395752,0.7345547859328101,0.6740451322611531,0.6796743835065238,394004800
2000-06-20,0.7598844170570374,0.7800537706446449,0.738307161725223,0.7392452117717262,501390400
2000-06-21,0.8349347114562988,0.8546350085375557,0.7551938200426869,0.7580080694662776,490000000
2000-06-22,0.8067901730537415,0.8649546722381216,0.8039759735219967,0.8368109233692473,467712000
2000-06-23,0.7758322954177856,0.8199240474136811,0.7626984946462241,0.8072592966406826,204965600
2000-06-26,0.8124194741249084,0.8218010249373304,0.7823996237778459,0.7880280231896913,185354400
2000-06-27,0.7767705917358398,0.8330580587322595,0.7748944413688827,0.8072595006673744,203470400
2000-06-28,0.8171098232269287,0.8311816734739674,0.7730180725475818,0.8002237732754884,286428800
2000-06-29,0.7692661285400391,0.8096055955693342,0.766451075992424,0.7964717899729863,203660800
2000-06-30,0.7861520648002625,0.8246154254584193,0.7758324616066004,0.7927185657808432,323097600
2000-07-03,0.8002238273620605,0.8152337284912511,0.7823996762367829,0.7823996762367829,70828800
2000-07-05,0.7748942375183105,0.8283674899478883,0.761760436882407,0.7992856889167173,265216000
2000-07-06,0.7777083516120911,0.7945952517582555,0.7448743045523053,0.7880279513519134,309545600
2000-07-07,0.8171098232269287,0.8227390743607627,0.7823996233549327,0.7894351226159367,263603200
2000-07-10,0.857449471950531,0.874336376534208,0.8067903614468923,0.8119506135860166,397796000
2000-07-11,0.8546352982521057,0.8893463067993279,0.8321199424912826,0.8555732982088345,357896000
2000-07-12,0.883716881275177,0.8846548809948384,0.846191581732915,0.8724591811892646,225433600
2000-07-13,0.8480686545372009,0.9099845572751677,0.8218010528713435,0.8780885560061487,445659200
2000-07-14,0.8658927083015442,0.8855930076773294,0.853697008127454,0.8574493077283015,190276800
2000-07-17,0.8752743601799011,0.8827788596172179,0.8574493578378284,0.8743362601741307,260002400
2000-07-18,0.8593253493309021,0.8837168482329909,0.8536969504116211,0.8780884493137098,318404800
2000-07-19,0.7908422946929932,0.85275900257109,0.7767704431608217,0.8283675494214715,457872800
2000-07-20,0.8274292349815369,0.8565110288047133,0.8124192881924854,0.8255530855731448,465572800
2000-07-21,0.8039762377738953,0.8349350480750727,0.7945955361838392,0.8159374664909552,196235200
2000-07-24,0.7308022975921631,0.7936562330848289,0.7129773001933624,0.7889658846611391,412171200
2000-07-25,0.7514408826828003,0.7598843342104178,0.7364309312411296,0.7551939842863049,211607200
2000-07-26,0.7514408826828003,0.7692658857837437,0.7392451311753019,0.7481576327257736,210470400
2000-07-27,0.7805225849151611,0.7992856355418776,0.7486265862545828,0.7505027360026973,294985600
2000-07-28,0.7251732349395752,0.7880280383775422,0.703596835019465,0.7847447886235294,237893600
2000-07-31,0.7626983523368835,0.7748941009372285,0.7317404569903541,0.7378378553266134,155299200
2000-08-01,0.7401831746101379,0.7678578753640615,0.7392450746361775,0.7551939265273764,137284000
2000-08-02,0.7092251777648926,0.7495646263407454,0.7082871279537559,0.73549277694137,162355200
2000-08-03,0.7204830646514893,0.7214211648727082,0.6641955984352568,0.6838958533853142,339897600
2000-08-04,0.7111015319824219,0.7692659978566597,0.6951535282730844,0.7425293410351317,263121600
2000-08-07,0.7195449471473694,0.736431000055386,0.7082872946336317,0.7186068971154833,187348000
2000-08-08,0.7017199397087097,0.7204829944357113,0.6951534893075493,0.7195449444073972,176674400
2000-08-09,0.7129775285720825,0.7270494300754471,0.7092252786920981,0.7223590801493591,379640800
2000-08-10,0.7139155268669128,0.7270493264522706,0.711101327332651,0.7204828274713466,251714400
2000-08-11,0.7157926559448242,0.7204830063670296,0.6838957980606268,0.7031279031710128,238056000
2000-08-14,0.7064108848571777,0.7157923837578922,0.6951532364807087,0.7143844825530379,156660000
2000-08-15,0.7007820010185242,0.7195450587265437,0.6979678003849893,0.7092254546444408,114200800
2000-08-16,0.72798752784729,0.7354929299269248,0.7026588249384541,0.7035969250461888,143673600
2000-08-17,0.7720801830291748,0.7870901363626666,0.7251733711785687,0.7261114212410305,270900000
2000-08-18,0.7505029439926147,0.7777086008732554,0.7486267937245551,0.7711421500872725,190176000
2000-08-21,0.7580081224441528,0.7739561214762192,0.7448743229308986,0.754254971293116,134467200
2000-08-22,0.7758322954177856,0.7927183959749053,0.7561320451737084,0.7598842948577925,276802400
2000-08-23,0.8152337670326233,0.8218011188899366,0.7664508595850719,0.7725491614039496,236863200
2000-08-24,0.842204749584198,0.849944624530808,0.8011617284524755,0.8206275009168184,310766400
2000-08-25,0.8527589440345764,0.8630785449436481,0.8461916428841346,0.8480686444884995,334460000
2000-08-28,0.8715211153030396,0.8855930155033793,0.856511215346406,0.8593254150211751,359004800
2000-08-29,0.8884081244468689,0.8921603239093643,0.8658927232071155,0.8687069229054594,267030400
2000-08-30,0.8930985331535339,0.9006039350263109,0.8811373061962646,0.885593131280757,285392800
2000-08-31,0.9146757125854492,0.9231183115645163,0.8846549108036145,0.8851239607807199,419596800
2000-09-01,0.9522008299827576,0.9550150293965326,0.9174898320718599,0.9203040314856349,256872000
2000-09-05,0.9371901750564575,0.9625197773647524,0.9343759752058803,0.9404743267425059,298642400
2000-09-06,0.8771504163742065,0.9362521166403254,0.8668308158091074,0.9212421164825424,355404000
2000-09-07,0.930623471736908,0.9390668701558788,0.8743359859972526,0.8874697827712975,217464800
2000-09-08,0.883716881275177,0.9249943801019639,0.87808848214545,0.9249943801019639,195518400
2000-09-11,0.8771504163742065,0.9062322165277031,0.872459215157973,0.8809027160077648,187381600
2000-09-12,0.8668308854103088,0.9015419895262533,0.8555731839821599,0.8607334355922928,187997600
2000-09-13,0.8705833554267883,0.8930986624788405,0.8518211506664205,0.8518211506664205,305984000
2000-09-14,0.8534625172615051,0.8949744914445926,0.8527588922099972,0.879026491968255,426552000
2000-09-15,0.8290712833404541,0.8733983731784338,0.8142958539357227,0.8668310703186725,394514400
2000-09-18,0.9104539155960083,0.9118609658718142,0.8264916824612185,0.8293058832158126,424536000
2000-09-19,0.8996657133102417,0.908108312296853,0.8790265122697304,0.8968507120244916,271510400
2000-09-20,0.9163174033164978,0.9221802779446858,0.8790265747144795,0.8916913258190997,227388000
2000-09-21,0.8508827686309814,0.8949744662901467,0.8293055188416855,0.8780884675579702,510490400
2000-09-22,0.7833377718925476,0.787090072038708,0.7505028659963634,0.7551940177519838,726700800
2000-09-25,0.8030381202697754,0.8330579761067273,0.7814616667182399,0.7917804175608253,435551200
2000-09-26,0.7720801830291748,0.8218011951686488,0.7711421329667131,0.800223939469752,290936800
2000-09-27,0.7345548868179321,0.7917803967685122,0.7242352845211548,0.7767704942949402,402259200
2000-09-28,0.8030381202697754,0.8077292722949252,0.7223591533588454,0.7401833065486325,979585600
2000-09-29,0.38650864362716675,0.4352915997650282,0.3808802437346685,0.42309584820519364,7421640800
2000-10-02,0.3639942407608032,0.40151952791305096,0.3527365869781217,0.40058145272468604,2424788800
2000-10-03,0.3349122703075409,0.3752517385073454,0.3330352941620592,0.3743136637716713,2038120000
2000-10-04,0.3546125888824463,0.3564887135554542,0.32834498970596876,0.3358503902244491,1466024000
2000-10-05,0.33115920424461365,0.3677464051320999,0.33022112934024117,0.3527364801908015,873006400
2000-10-06,0.33303532004356384,0.3442929692684693,0.3152111722093622,0.3405406950849001,612656800
2000-10-09,0.32646888494491577,0.3433549349090824,0.3170873341304943,0.33960268533420984,597564800
2000-10-10,0.3133351504802704,0.33678853143611126,0.3077058731070769,0.3245928033999638,691101600
2000-10-11,0.29457196593284607,0.3152111643525275,0.2870674428034958,0.30207736583783884,1198422400
2000-10-12,0.30020126700401306,0.3123969917769991,0.29269586645684303,0.30489159122982906,1191064000
2000-10-13,0.33115920424461365,0.3320972791489861,0.30020127945764435,0.3039535289736626,1247752800
2000-10-16,0.3227165937423706,0.34898419317167484,0.3208395922755824,0.3349123185861224,820176000
2000-10-17,0.30207735300064087,0.3292830236590688,0.29551087988480285,0.32553074972848545,601720000
2000-10-18,0.30207735300064087,0.3161492257025192,0.2814381554580509,0.2917577542293459,834265600
2000-10-19,0.2842532992362976,0.29738710148377895,0.2748717721453018,0.2875365493922499,1506724800
2000-10-20,0.2926958501338959,0.30582964903989845,0.2842532269170763,0.2861293765433621,791263200
2000-10-23,0.30582961440086365,0.3086446651956544,0.29175774227553386,0.3041879899264814,551292000
2000-10-24,0.2833152711391449,0.31333515311151605,0.2823771960148133,0.31052092773852125,804451200
2000-10-25,0.2776859700679779,0.2880055721296906,0.27674792007428234,0.2861294470915599,663969600
2000-10-26,0.2776859700679779,0.28331524700899413,0.2626760428855688,0.282377171964559,721851200
2000-10-27,0.2786240875720978,0.28800561601903185,0.2683044839377748,0.283315290183574,744503200
2000-10-30,0.28988173604011536,0.29926326350470395,0.2814382586139485,0.2870675358233686,639189600
2000-10-31,0.29363399744033813,0.3039535744546421,0.28894364726738825,0.2964490492489577,885880800
2000-11-01,0.30770576000213623,0.3133350353061489,0.291757762412999,0.291757762412999,575366400
2000-11-02,0.3349122703075409,0.33678839472815775,0.31614922244871735,0.3170872721336601,590693600
2000-11-03,0.3339734673500061,0.34523114491384227,0.32928314203862136,0.34523114491384227,515821600
2000-11-06,0.32177847623825073,0.3396026228951045,0.3133350269460585,0.33678839865526705,393478400
2000-11-07,0.31990155577659607,0.3274069316291164,0.3123970065983629,0.3227166071807726,301963200
2000-11-08,0.3011392652988434,0.3217784619534352,0.297386991529701,0.32083953552363,422088800
2000-11-09,0.30301541090011597,0.30770573426454245,0.28612933995174805,0.2983250624849593,476834400
2000-11-10,0.2861294448375702,0.29832517184134144,0.2861294448375702,0.29058526995011164,422251200
2000-11-13,0.2908197343349457,0.300201285181079,0.27393368431370013,0.28143820853954865,431816000
2000-11-14,0.30395352840423584,0.3077058029639604,0.29363395295339667,0.29926320399263195,409001600
2000-11-15,0.29832515120506287,0.3030155010151013,0.28894362491064407,0.30067032611008204,282357600
2000-11-16,0.2851913869380951,0.2973871146747256,0.2833152618020045,0.2926959375839391,239372000
2000-11-17,0.2776859700679779,0.2889436471741257,0.27393371999171656,0.2880055721296906,446180000
2000-11-20,0.2842532992362976,0.292695924601075,0.2739337221442352,0.27909309735306037,408066400
2000-11-21,0.2823772132396698,0.2926959650845305,0.2814382863328465,0.28800561422750537,301952000
2000-11-22,0.2776859700679779,0.287067522135995,0.27580984502984723,0.282377171964559,280532000
2000-11-24,0.28988173604011536,0.29269593625686213,0.2823771854282968,0.28308073548248347,160932800
2000-11-27,0.2805001437664032,0.2992631943604066,0.2776859191491379,0.29832511948798485,258792800
2000-11-28,0.2706504762172699,0.2851913787442964,0.26924337614294397,0.28050020178829155,269124800
2000-11-29,0.26361411809921265,0.27487177016184694,0.258923767924766,0.271588545080326,492150400
2000-11-30,0.24766609072685242,0.2551706151733081,0.24203681435353008,0.25048029052561543,809597600
2000-12-01,0.2561096251010895,0.26267610178299633,0.2523564974074144,0.2551706981209823,385705600
2000-12-04,0.2504803240299225,0.25798570120535846,0.24672804877942092,0.25798570120535846,371520800
2000-12-05,0.2551705539226532,0.2617378786186637,0.24578988182824954,0.25423250424872457,613978400
2000-12-06,0.21483114361763,0.22515071866575376,0.21014079433832852,0.21952231957117985,1374464000
2000-12-07,0.21483114361763,0.22327459398447405,0.21014079433832852,0.21670812002389286,408917600
2000-12-08,0.22608885169029236,0.22984197879401477,0.21670817576936258,0.2223365763117722,435624000
2000-12-11,0.22796496748924255,0.23078001906066364,0.22327461771150522,0.22796496748924255,332511200
2000-12-12,0.2307799905538559,0.24016066389985724,0.22515071478069915,0.22890298912924653,386260000
2000-12-13,0.22515080869197845,0.23359428748567007,0.2232746832605327,0.23359428748567007,344887200
2000-12-14,0.21670815348625183,0.22890302842444307,0.21670815348625183,0.22561980346255026,263317600
2000-12-15,0.21107885241508484,0.22046037690172798,0.21014077762369224,0.21858422731894275,513945600
2000-12-18,0.21389305591583252,0.2195223063975765,0.20920271944336702,0.21858423158786341,325808000
2000-12-19,0.21014082431793213,0.22890302573534882,0.21014082431793213,0.21576922421547806,374007200
2000-12-20,0.21576915681362152,0.21952228231493687,0.2045123480095565,0.2068575222511958,565331200
2000-12-21,0.21107885241508484,0.22515070075722543,0.20826464056627342,0.21389305173852988,366844800
2000-12-22,0.22515080869197845,0.22515080869197845,0.21201700379430005,0.21201700379430005,318052000
2000-12-26,0.2204604297876358,0.22515075476828797,0.21389310304901196,0.22327462978617488,216815200
2000-12-27,0.2223365604877472,0.2223365604877472,0.2129550335093124,0.21530020858532056,325466400
2000-12-28,0.2223365604877472,0.22421271056884948,0.21483118359041473,0.2157692335802264,305177600
2000-12-29,0.22327463328838348,0.22515075829992484,0.2176462332030202,0.22046043324570183,630336000
2001-01-02,0.22327463328838348,0.22890303337374676,0.21858428318342127,0.22327463328838348,452312000
2001-01-03,0.24578984081745148,0.2504801886074197,0.21670805121225803,0.21764612578039705,817073600
2001-01-04,0.2561096251010895,0.277686032330943,0.2523564974074144,0.27229215598018625,739396000
2001-01-05,0.24578984081745148,0.2607997854294811,0.24109866635349736,0.25423246182924897,412356000
2001-01-08,0.24860414862632751,0.25493612342805183,0.23922262225323712,0.25423257345572003,373699200
2001-01-09,0.2579856514930725,0.2647866506397662,0.24860412597477918,0.25235640050224,588929600
2001-01-10,0.24860414862632751,0.2551706233850039,0.24109877221328058,0.25048029858637094,580781600
2001-01-11,0.27018144726753235,0.27768597253753485,0.24391384274536862,0.24391384274536862,803734400
2001-01-12,0.2579856514930725,0.2701814016950131,0.2561095267547099,0.26830440018090584,423376800
2001-01-16,0.25704771280288696,0.2739337946780508,0.25517071047711865,0.26173803920237154,306118400
2001-01-17,0.2523564398288727,0.263614116890634,0.24766611472666913,0.263614116890634,840873600
2001-01-18,0.2805001437664032,0.28143819358808997,0.26455211941318413,0.2673663440304494,1227010400
2001-01-19,0.2926958501338959,0.29363392494703877,0.2805001260410362,0.2917577753207529,776664000
2001-01-22,0.28894367814064026,0.2945720789089757,0.27674794973376293,0.2861294777564725,519327200
2001-01-23,0.30770576000213623,0.31427308502705786,0.2861293638846161,0.28988163792044874,879530400
2001-01-24,0.30770576000213623,0.31052081099122514,0.29363391195628147,0.3095827612703162,717091200
2001-01-25,0.29926326870918274,0.3086447963369252,0.2964490684434943,0.3086447963369252,489708800
2001-01-26,0.29363399744033813,0.29738709924295603,0.28612944718391414,0.29269592239560027,482820800
2001-01-29,0.3255308270454407,0.326468902013572,0.29363397346112435,0.29363397346112435,855528800
2001-01-30,0.32646888494491577,0.33022113451978835,0.3133350845556217,0.323654660187657,692423200
2001-01-31,0.3245927095413208,0.3377265088961766,0.321778510056449,0.322716584901651,730704800
2001-02-01,0.3170872926712036,0.32271656812398625,0.3077057681341564,0.3105208191976413,369695200
2001-02-02,0.30958274006843567,0.3292830103442258,0.30770573892880276,0.31708726257541897,427341600
2001-02-05,0.30301541090011597,0.30864466068254603,0.29644893814933476,0.30770573426454245,286115200
2001-02-06,0.3170872926712036,0.32107409176799245,0.3002012449148944,0.3025463943298765,462711200
2001-02-07,0.311458945274353,0.31333509517611763,0.29738706948900634,0.3100518453733981,393887200
2001-02-08,0.311458945274353,0.3161492949780275,0.30301549414356316,0.30864474547244314,604128000
2001-02-09,0.2870674133300781,0.3123969329736619,0.28050008888455086,0.307705732855166,590083200
2001-02-12,0.29551076889038086,0.3002011158045895,0.2823769758669096,0.2861292483881321,274120000
2001-02-13,0.2870674133300781,0.30676768321701536,0.2851912639523167,0.29926313580742964,237070400
2001-02-14,0.2926958501338959,0.29457197470944835,0.2776859016016074,0.2880055011189146,309120000
2001-02-15,0.3011392652988434,0.3086446645619651,0.295510867170495,0.295510867170495,311416000
2001-02-16,0.2851913869380951,0.2926959375839391,0.28143825988998344,0.2851913869380951,263911200
2001-02-20,0.2748717963695526,0.2917578752616773,0.27299567115133816,0.28800559977450646,314893600
2001-02-21,0.2833152711391449,0.2992632747242912,0.2739337433228364,0.2739337433228364,390258400
2001-02-22,0.2823772132396698,0.29081981472142315,0.27018148435717537,0.2861294889151413,431961600
2001-02-23,0.2823772132396698,0.2833152884212235,0.2739337600326468,0.27956216102048237,293865600
2001-02-26,0.2926958501338959,0.29551090124752644,0.27862397641475034,0.2861293765433621,206438400
2001-02-27,0.2908197343349457,0.29175780925720285,0.28050015866802774,0.28941263447692805,348516000
2001-02-28,0.2739337384700775,0.2917578669373894,0.2720575882546505,0.29081979182967593,508233600
2001-03-01,0.2814382314682007,0.2814382314682007,0.257985680131222,0.26736638001656265,330461600
2001-03-02,0.28894367814064026,0.3067678323665952,0.27393374934959525,0.274871799443823,406201600
2001-03-05,0.30582961440086365,0.30770573876392154,0.2889435432055818,0.29081966756863964,324172800
2001-03-06,0.3227165937423706,0.3311591924282685,0.31052084384788387,0.3109898938087015,731802400
2001-03-07,0.3189634382724762,0.32459268860407997,0.31145889009639516,0.31990151305716946,419540800
2001-03-08,0.3123970031738281,0.317087327570756,0.3067677521522067,0.31052085337446844,204859200
