Date,Close,High,Low,Open,Volume,MA_7,MA_21,RSI,MACD,MACD_Signal,MACD_Hist,Volatility,Price_Change,Price_Change_Pct
,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,
2000-02-25,0.8283674120903015,0.8780884603027839,0.8264913124947075,0.8616714114568231,249144000,0.8533116919653756,0.8292218957628522,52.63145389563522,0.014471711069317106,0.0148303129479299,-0.0003586018786127937,0.04462651846002312,-0.03623521327972412,-4.190967297169202
2000-02-28,0.8499447107315063,0.8630785108906154,0.8133575600128512,0.8264913601719603,328328000,0.8523736340659005,0.8303833944456918,49.03136616968373,0.013625283525847243,0.01458930706351337,-0.0009640235376661265,0.041946387076048856,0.021577298641204834,2.604798103628525
2000-02-29,0.860264241695404,0.8799645395298548,0.8447844914835198,0.8522897915186065,368961600,0.8521055834633964,0.8350293749854678,49.705868502665126,0.013630064603999847,0.014397458571610665,-0.0007673939676108178,0.04023689268813134,0.010319530963897705,1.2141414416257934
2000-03-01,0.9779984354972839,0.991132232627183,0.889345906087986,0.8898149559564938,1077003200,0.8725432327815464,0.8445223257655189,65.81002069631448,0.022870383591260812,0.016092043575540695,0.006778340015720117,0.04619915981728131,0.11773419380187988,13.685817461138438
2000-03-02,0.9156137704849243,0.9601746233722513,0.9057632193254131,0.953139073674748,311259200,0.8813214812959943,0.8522954129037403,56.70616040988779,0.02487276412341366,0.01784818768511529,0.007024576438298371,0.0409711750154359,-0.06238466501235962,-6.3788103076707685
2000-03-03,0.9606437087059021,0.9624030723425031,0.9006039967146573,0.9371903032258239,323366400,0.8939192720821926,0.8627265379542396,64.89367506880802,0.029750262300153762,0.020228602608122984,0.009521659692030778,0.042269427602276616,0.04502993822097778,4.918005787214108
2000-03-06,0.9432886242866516,0.9690871790727964,0.9381283722334367,0.9456337743711878,210560000,0.905160129070282,0.8707229636964344,58.24645671254869,0.03184817849862631,0.02255251778622365,0.009295660712402662,0.04333094076207693,-0.01735508441925049,-1.8066099077075903
2000-03-07,0.9221804141998291,0.9564224728922043,0.9090466111438019,0.9489170703920322,273011200,0.9185619865145002,0.8760389941079276,53.25630981186957,0.03144505701188682,0.024331025631356286,0.0071140313805305375,0.044419917709712146,-0.02110821008682251,-2.2377255002714924
2000-03-08,0.9156137704849243,0.9301547215104209,0.8898152184821857,0.9221802701755341,271230400,0.9279432807649884,0.8788757380985078,57.094700178587786,0.0302470380349118,0.02551422811206739,0.0047328099228444095,0.04508036778854023,-0.006566643714904785,-0.7120779853693415
2000-03-09,0.9174898266792297,0.9381281239500634,0.8874699295235658,0.9071702271306106,276718400,0.9361183643341064,0.8815114157540458,56.70455444675292,0.029113380492555074,0.026234058588164928,0.0028793219043901468,0.0450679944338792,0.00187605619430542,0.20489602218540792
2000-03-10,0.9437573552131653,0.9601744022831075,0.9081081600565268,0.9132684103648063,248606400,0.9312267814363752,0.8862020713942391,63.21189478522742,0.029988826227118626,0.026985012115955668,0.003003814111162958,0.04635584432126165,0.026267528533935547,2.8629776342053326
2000-03-13,0.9104536175727844,0.9493859705111247,0.8968507665852582,0.9165518688692557,303956800,0.9304896167346409,0.8889941119012379,56.607954576465595,0.027676255338702216,0.027123260760504978,0.0005529945781972377,0.04337335945720104,-0.03330373764038086,-3.5288453601358793
2000-03-14,0.8574493527412415,0.9324998578304962,0.8555731527408527,0.9097499808977749,428579200,0.9157475658825466,0.890959708463578,48.37068995301831,0.021320752686415978,0.02596275914568718,-0.0046420064592712015,0.04378448435429247,-0.05300426483154297,-5.8217424598574485
2000-03-15,0.8724591732025146,0.9024798734950291,0.8565111740554691,0.8677688740383251,443609600,0.905629072870527,0.8911160628000895,50.83978356034692,0.017295763321148905,0.024229359980779526,-0.006933596659630621,0.04400113478751217,0.015009820461273193,1.7505197727757604
2000-03-16,0.9123297333717346,0.9156137848923113,0.8593254785115432,0.8804337311833891,378100800,0.9042218327522278,0.8920318370773679,58.905492112309844,0.01712573641518056,0.022808635267659735,-0.005682898852479176,0.043464259066496085,0.03987056016921997,4.5699055490319385
2000-03-17,0.9381279349327087,0.9381279349327087,0.8977884463561694,0.9015416466903229,305043200,0.9074381419590541,0.8959183522633144,59.27017999752122,0.018855335557360742,0.022017975325599938,-0.0031626397682391963,0.04386968870542195,0.02579820156097412,2.8277278068786105
2000-03-20,0.9231186509132385,0.9475100603128176,0.9184282496208841,0.9268717535303662,204489600,0.9082422597067696,0.8988220691680908,56.54299698625112,0.018798237179369237,0.0213740276963538,-0.002575790516984564,0.041612644855115975,-0.015009284019470215,-1.599918674263423
2000-03-21,1.0127098560333252,1.0263126072268027,0.9127995964626262,0.9198351463591113,524328000,0.9180926169667926,0.907287543728238,53.8382711543174,0.02568615381953243,0.022236452920989528,0.0034497008985429033,0.046795860854990996,0.08959120512008667,9.705275159531702
2000-03-22,1.082130789756775,1.0835387410857868,0.9873800041010146,0.996527028303481,567996800,0.9426179272787911,0.9181430084364754,68.13075572181214,0.03632780226689225,0.025054722790170073,0.011273079476722177,0.05967121666693687,0.06942093372344971,6.8549677195168135
2000-03-23,1.0605548620224,1.1285690316586978,1.0507043087221868,1.0657142128135488,562564800,0.9716330000332424,0.9270999459993272,61.46407840349007,0.042530127444652566,0.028549803721066573,0.013980323723585993,0.06579551351400702,-0.021575927734375,-1.9938373382042407
2000-03-24,1.0408532619476318,1.0802546548442935,1.0169308159125034,1.0689969565549384,446913600,0.995689298425402,0.9354928334554037,61.134872482454476,0.04533318759283478,0.03190648049542022,0.013426707097414559,0.06563782388457676,-0.019701600074768066,-1.8576691107896615
2000-03-27,1.0474210977554321,1.086353460695314,1.0272509402837562,1.0328802432232587,279182400,1.0149880647659302,0.9459239613442194,64.78416507908989,0.04753662973812589,0.035032510343961355,0.012504119394164535,0.0660949434011506,0.006567835807800293,0.6310049694719266
2000-03-28,1.044137716293335,1.0657141196154403,1.0291269116879456,1.0300650118235606,202966400,1.0301323192460197,0.9551712473233541,65.29026394903288,0.04845932315711132,0.03771787290659135,0.010741450250519972,0.06563670621355802,-0.003283381462097168,-0.31347291639755026
2000-03-29,1.0202150344848633,1.0464826340734499,1.0043838717399582,1.0460136843127283,239836800,1.044003231184823,0.9627879517418998,61.611908883084055,0.046721626025929996,0.03951862353045908,0.007203002495470914,0.0669151872525539,-0.02392268180847168,-2.2911423881321613
2000-03-30,0.9437573552131653,1.0333486915831662,0.9414121057187135,1.0023899954154316,414400000,1.0341528739248003,0.9611574241093227,50.0,0.03872855413195231,0.03936060965075773,-0.0006320555188054217,0.06617964718479745,-0.076457679271698,-7.494270980852946
2000-03-31,1.019276738166809,1.0300644833802044,0.9456333100245405,0.9564219570641365,404633600,1.0251737236976624,0.9660937559036982,60.175467910154204,0.038049163064517444,0.03909832033350968,-0.0010491572689922332,0.06733804400810735,0.0755193829536438,8.00199145855518
2000-04-03,1.0005141496658325,1.046951909732025,0.9714323442289533,1.0169312025418973,328563200,1.0165964790752955,0.9679923483303615,64.2924421512027,0.03558653721314986,0.038395963709437715,-0.002809426496287855,0.06752137848797772,-0.018762588500976562,-1.840774717837812
2000-04-04,0.9554843306541443,0.9981689883005488,0.8762124657288188,0.9953547881465534,660329600,1.0044009174619402,0.9685730962526231,57.825016327736236,0.02965946259689356,0.036648663486928884,-0.006989200890035324,0.06670578807210864,-0.04502981901168823,-4.500667884280096
2000-04-05,0.9784684777259827,0.997230676529527,0.9306236783619641,0.949151302084068,457665600,0.9945505431720189,0.971253480230059,56.438431451916124,0.026511236808156924,0.03462117815117449,-0.008109941343017568,0.06543283978202416,0.02298414707183838,2.405497017005298
2000-04-06,0.9395365715026855,1.0094269523353911,0.9249948134543969,0.9803451396895889,259627200,0.9796075224876404,0.9723926612309047,50.133708037950385,0.020636876656055736,0.031824317852150744,-0.011187441196095008,0.06461062947289956,-0.03893190622329712,-3.978861568824077
2000-04-07,0.9887872934341431,0.9897252931674017,0.9418812945947349,0.9550150945132988,242435200,0.9751178451946804,0.9757877786954244,55.852822164010576,0.01972811217066761,0.02940507671585412,-0.00967696454518651,0.06424309371013752,0.04925072193145752,5.242022868006768
2000-04-10,0.9381279349327087,0.9962924196178085,0.9362518357802002,0.9883179711397825,212262400,0.9743136422974723,0.9755197110630217,42.85706783095994,0.014750093024785582,0.026474079977640418,-0.011723986952854835,0.0630117376365809,-0.050659358501434326,-5.123382838536495
2000-04-11,0.8963819742202759,0.9371904387092093,0.8860623701061228,0.9268717364218598,541822400,0.9567572474479675,0.9748496328081403,31.214457031844333,0.007351681237991348,0.022649600229710607,-0.01529791899171926,0.05957399979872175,-0.04174596071243286,-4.449921930469669
2000-04-12,0.8199240565299988,0.8930984623960939,0.7870900051492947,0.8930984623960939,941136000,0.930958662714277,0.9730627139409384,28.09559748700667,-0.004627782185507634,0.01719412374666696,-0.021821905932174594,0.06546556442013386,-0.0764579176902771,-8.529613478314813
2000-04-13,0.8541660308837891,0.9006037806288656,0.814295581803727,0.8368109318369448,529827200,0.9164846198899406,0.9721916119257609,33.4442934811336,-0.01122910990862469,0.011509477015608631,-0.02273858692423332,0.06969595069117199,0.03424197435379028,4.176237308941233
2000-04-14,0.8396251797676086,0.8855930304753591,0.8180478783109159,0.8203930781471864,667620800,0.8966498630387443,0.9687294903255644,31.82929833231819,-0.017433077189182522,0.005720966174650401,-0.02315404336383292,0.07567625871015907,-0.01454085111618042,-1.7023448124172447
2000-04-17,0.9296854734420776,0.930154523349044,0.8185167876782887,0.8218008885490157,409561600,0.8952425633158002,0.9683274683498201,41.31048615553487,-0.014910770837363363,0.0015946187722476485,-0.01650538960961101,0.07547493883166546,0.090060293674469,10.726249741509175
2000-04-18,0.9522009491920471,0.9522009491920471,0.8959126451434409,0.9268714478470997,390924800,0.8900159427097866,0.96971233969643,44.8251351008405,-0.01096857525018713,-0.0009180200322393068,-0.010050555217947822,0.07490823050372948,0.022515475749969482,2.4218379648988098
2000-04-19,0.9090464115142822,0.9775296120332143,0.8987268110024001,0.9470407623012008,520150400,0.8858614393642971,0.9647759851955232,47.218027642157885,-0.011197489687518214,-0.0029739139632950886,-0.008223575724223126,0.07086456093635134,-0.04315453767776489,-4.53208303503394
2000-04-20,0.8921603560447693,0.9362521583188551,0.8785575052201253,0.928278508717218,722120000,0.8852583510535104,0.95572977406638,38.755173157422696,-0.012596267649519155,-0.0048983847005399025,-0.0076978829489792525,0.06810183720069346,-0.01688605546951294,-1.857557024111045
2000-04-24,0.9043564796447754,0.9043564796447754,0.8612027619791321,0.8630788624471404,443620800,0.8973201257841927,0.9482917558579218,41.393825756096604,-0.01257571895479559,-0.00643385155139104,-0.00614186740340455,0.06535335301780705,0.012196123600006104,1.3670326771832109
2000-04-25,0.9629889726638794,0.9662730246424565,0.9160829626653518,0.9165520127450406,391641600,0.9128662603242057,0.9445839325586954,50.65570463080881,-0.0077390706032198775,-0.006694895361756808,-0.0010441752414630696,0.060871556042679076,0.058632493019104004,6.483338632364788
2000-04-26,0.9104536175727844,0.9606435714683529,0.9006038680543808,0.9503239703202946,366912000,0.922984608582088,0.938061671597617,44.34913258615703,-0.00805233374696468,-0.0069663830387983825,-0.001085950708166297,0.055907424243010505,-0.05253535509109497,-5.455447215119036
2000-04-27,0.9512620568275452,0.9531390584487313,0.8749221403154004,0.8794956032661891,326603200,0.9260669776371547,0.9336390211468651,50.971158343324454,-0.004950629275194629,-0.006563232286077632,0.0016126030108830026,0.05223584431283887,0.04080843925476074,4.482209578512486
2000-04-28,0.9310926795005798,0.9568913305475035,0.9104535782977398,0.954077130835494,249580800,0.9230515105383736,0.9293950994809469,44.97962139813878,-0.004073054683506494,-0.0060651967655634045,0.0019921420820569104,0.05212814319592551,-0.020169377326965332,-2.1202756046246773
2000-05-01,0.9329686164855957,0.9390668658002026,0.914675471788444,0.9371898647623739,226195200,0.9264689683914185,0.9288813500177293,49.50940334346391,-0.0031894322703193145,-0.005490043866514587,0.002300611596195272,0.047609801884435025,0.0018759369850158691,0.2014769341782463
2000-05-02,0.8846551775932312,0.9475099977425809,0.8818409770848505,0.9249946902249875,236432000,0.9253968000411987,0.9224707995142255,48.89866125063018,-0.006314852202736421,-0.005655005533758953,-0.0006598466689774676,0.04482327348383851,-0.0483134388923645,-5.178463459398741
2000-05-03,0.8635475039482117,0.9099844506092083,0.8377489553071465,0.8926293020067587,489798400,0.919566946370261,0.915948578289577,54.57232390855352,-0.01037538193112486,-0.006599080813232135,-0.003776301117892726,0.045546579853852874,-0.02110767364501953,-2.3859775175277376
2000-05-04,0.8307127356529236,0.8649547899250679,0.8297746356137232,0.8640166898858676,399515200,0.9006703410829816,0.9100070737657093,47.53450635927567,-0.016057768426425256,-0.008490818335870759,-0.007566950090554497,0.04650749086638143,-0.032834768295288086,-3.802311759939636
2000-05-05,0.8490067720413208,0.861202473124159,0.8309472444075243,0.8316507693216859,284076800,0.8918922202927726,0.9038422306378683,50.978504932840586,-0.01886743279573211,-0.010566141227843029,-0.00830129156788908,0.047525877191855095,0.018294036388397217,2.202209693344659
2000-05-08,0.8264914155006409,0.8532280174839343,0.8255533154844594,0.8412667913643473,184900800,0.8740678429603577,0.8984591279711042,37.47155552062786,-0.02264982012768524,-0.01298287700781147,-0.009666943119873768,0.045760620811877144,-0.02251535654067993,-2.651964304895338
2000-05-09,0.7913111448287964,0.8349346902129426,0.7870898459530117,0.8278983403617415,327140800,0.85409905229296,0.8890555018470401,31.04966545179137,-0.02816151475614115,-0.016018604557477407,-0.012142910198663742,0.049889246993842847,-0.03518027067184448,-4.256580287713496
2000-05-10,0.7453434467315674,0.788028101842105,0.7411212950262427,0.7809917501499747,535091200,0.8272954566138131,0.8798752881231762,30.845255879674,-0.03582580395991097,-0.019980044437964122,-0.01584575952194685,0.05894130233236283,-0.045967698097229004,-5.8090548070284465
2000-05-11,0.7716109752655029,0.7823996259609901,0.7429982246915631,0.7608223746714884,499744000,0.8111462848527091,0.8739338119824728,36.19764187544401,-0.039326902296796584,-0.023849416009730617,-0.015477486287065967,0.06238168590190946,0.026267528533935547,3.5242180835052928
2000-05-12,0.8077290654182434,0.8293055134435892,0.7862686523945269,0.795533365894658,306913600,0.8031722222055707,0.8733530981200082,39.51116786916649,-0.038740543063690125,-0.02682764142052252,-0.011912901643167606,0.06410242979555465,0.03611809015274048,4.680867860946725
2000-05-15,0.7580083012580872,0.8110125116669377,0.7514409490390017,0.8110125116669377,678932800,0.7927858744348798,0.8687741586140224,27.310526013684907,-0.04180598589880491,-0.029823310316179,-0.011982675582625911,0.06884906887173506,-0.04972076416015625,-6.155623994341564
2000-05-16,0.7931873798370361,0.8185168792710441,0.771141931539779,0.7843925678436074,440451200,0.7848116755485535,0.8665628348078046,36.5010274830268,-0.040924956371314325,-0.03204363952720607,-0.008881316844108256,0.06940846140736227,0.035179078578948975,4.640988564447279
2000-05-17,0.7608222961425781,0.7781773943450624,0.7533168959216625,0.7777083444073557,398092800,0.7754303727831159,0.8585217311268761,27.643145003567938,-0.04235013984111391,-0.03410493958998764,-0.008245200251126267,0.06971408098636876,-0.03236508369445801,-4.080383086920469
2000-05-18,0.7561320662498474,0.7875590182472535,0.7551939662265728,0.7730181171761686,373777600,0.7704047901289803,0.8491851176534381,28.68569151445162,-0.04335826329361214,-0.03595560433071254,-0.0074026589628996,0.0716975663296043,-0.004690229892730713,-0.6164685126225256
2000-05-19,0.7054729461669922,0.7448743459229592,0.7007817450653708,0.7448743459229592,740667200,0.7647090043340411,0.8394911431130909,25.229838643731995,-0.04769517571122617,-0.03830351860681527,-0.009391657104410894,0.07732925231628081,-0.050659120082855225,-6.699771421427325
2000-05-22,0.6749832034111023,0.7035968049592336,0.6454323536403584,0.7035968049592336,755507200,0.7509050369262695,0.8291493739400592,26.24864184853901,-0.052981736990895256,-0.04123916228363127,-0.011742574707263989,0.08355052249310405,-0.030489742755889893,-4.3218868875905425
2000-05-23,0.6440250873565674,0.7007815724603836,0.6426179879003019,0.6792051790390358,517585600,0.7275187543460301,0.816752640973954,25.675641224962675,-0.05898944255634375,-0.044789218338173765,-0.014200224218169986,0.08629976416223523,-0.030958116054534912,-4.586501693388023
2000-05-24,0.6580972671508789,0.6735762207389281,0.6229171576400306,0.6468396140708734,678462400,0.7132457494735718,0.8022339883304778,30.043406863370024,-0.061901522972390044,-0.04821167926501702,-0.013689843707373021,0.08915463743457139,0.014072179794311523,2.1850359668551755
2000-05-25,0.6549307107925415,0.6953878504674916,0.6454323733801492,0.6641954250373652,406750400,0.6934947967529297,0.7900662308647519,26.74899399711623,-0.06373023978309267,-0.051315391368632154,-0.012414848414460514,0.08672819863984499,-0.0031665563583374023,-0.481168440654145
2000-05-26,0.6482466459274292,0.6745142498385875,0.6398040458010305,0.6604423478013118,181148800,0.6774125610079084,0.775636925583794,27.80366794366634,-0.06496992633589593,-0.05404629836208492,-0.010923627973811016,0.08416109548400283,-0.006684064865112305,-1.0205758800078013
2000-05-30,0.6571590304374695,0.6613803297466565,0.6135363322994583,0.6576280302930662,713059200,0.6632735558918544,0.7625924661045983,32.12499847116928,-0.06448983326010171,-0.056135005341688284,-0.00835482791841343,0.0780591191082302,0.008912384510040283,1.374844677721332
2000-05-31,0.6304222941398621,0.6848336347857042,0.6290151945645874,0.6519995411109534,433507200,0.652552034173693,0.7481854983738491,33.86028070561973,-0.06551161014742135,-0.0580103263028349,-0.007501283844586454,0.07635709194463257,-0.026736736297607422,-4.068533651559014
2000-06-01,0.6688856482505798,0.6721688472430094,0.6032166582556575,0.6135362570602948,903840000,0.651680954865047,0.7379107588813418,36.0509230803847,-0.06249727478651845,-0.058907715999571605,-0.0035895587869468476,0.07225924534199635,0.03846335411071777,6.101204616057654
2000-06-02,0.6946845054626465,0.748626821213761,0.667947847591151,0.7035970086615643,792848000,0.6589180145944867,0.7298696637153625,34.207077588269996,-0.05736536787674007,-0.0585992463750053,0.0012338784982652284,0.06875918155882114,0.02579885721206665,3.8569906948282773
2000-06-05,0.6853027939796448,0.7148536454852032,0.673107093132805,0.700312744733098,323668800,0.6628045184271676,0.7229453807785398,38.552376755110906,-0.053439305340637566,-0.057567258168131755,0.0041279528274941885,0.0626731036060314,-0.009381711483001709,-1.3504996022264293
2000-06-06,0.6970295310020447,0.7261113340114119,0.6777982795455507,0.6902285561378796,525481600,0.6688186355999538,0.715708369300479,33.652455757812575,-0.04881886928531576,-0.05581758039156856,0.006998711106252803,0.05717482739032986,0.011726737022399902,1.7111760123289743
2000-06-07,0.7247040867805481,0.7279873360898267,0.6876478897489213,0.7026586398527642,337019200,0.6797411271503994,0.7108613536471412,43.76012111458868,-0.04243487226493725,-0.05314103876624231,0.010706166501305056,0.05405439844441735,0.027674555778503418,3.970356282999754
2000-06-08,0.7115705013275146,0.739245207038094,0.6989057485989568,0.7326787565516552,238526400,0.6875141944204058,0.7070641801470802,42.51965541661839,-0.03799727033622258,-0.050112285080238364,0.012115014744015787,0.053310627333394124,-0.013133585453033447,-1.81226871665352
2000-06-09,0.7186069488525391,0.735023952875836,0.708287345627714,0.7261114498508867,252358400,0.7001120022365025,0.7057910135814122,52.58304347866861,-0.033526187309321887,-0.04679506552605507,0.013268878216733185,0.05110464837738042,0.007036447525024414,0.9888616113086668
2000-06-12,0.6843646764755249,0.7237660751319837,0.6820195269033922,0.7232970251769694,290337600,0.7023232919829232,0.7016364279247466,51.81820261150244,-0.03237271450283019,-0.0439105953214101,0.011537880818579906,0.044790045640407186,-0.03424227237701416,-4.7650906287076245
2000-06-13,0.7092251777648926,0.7106322775323322,0.6618493786268623,0.6843646783558547,351456000,0.7044005308832441,0.6969457666079203,62.942178110237265,-0.02911690277662282,-0.04095185681245265,0.011834954035829827,0.042525579869438355,0.024860501289367676,3.6326394602069767
2000-06-14,0.6787362694740295,0.7223589669104384,0.676391069827887,0.7106322672591648,277446400,0.7034624559538705,0.6931709079515367,53.84615897271961,-0.028666400202066122,-0.03849476549037535,0.00982836528830923,0.03559671131168319,-0.030488908290863037,-4.298903824445177
2000-06-15,0.69327712059021,0.7007816687553176,0.6679475733458389,0.6848336709676054,248572800,0.7029263973236084,0.6884132765588307,56.855384219315695,-0.02682680578592833,-0.03616117354948595,0.009334367763557616,0.031283938768627347,0.01454085111618042,2.142341844712159
2000-06-16,0.6843646764755249,0.7035967767619632,0.668416677396225,0.7017197753183984,303564800,0.6971636244228908,0.6847724375270662,56.4059654258007,-0.025790773727892846,-0.03408709358516733,0.008296319857274484,0.026406119519225193,-0.008912444114685059,-1.2855528979663466
2000-06-19,0.72517329454422,0.7345548463085589,0.6740451876633918,0.6796744393714512,394004800,0.6991068805967059,0.6832982103029887,60.837006798379576,-0.021429767412238232,-0.03155562835058151,0.010125860938343278,0.027695024986694437,0.04080861806869507,5.9629930461722935
2000-06-20,0.759884238243103,0.7800535870845131,0.7383069879887898,0.7392450378145535,501390400,0.7050036362239293,0.6858892242113749,70.11654384708244,-0.014999846528982674,-0.028244471986261746,0.013244625457279072,0.0326040122036274,0.03471094369888306,4.786572252457155
2000-06-21,0.8349348902702332,0.8546351915706075,0.7551939817788996,0.7580082318052047,490000000,0.7265136667660305,0.6935059712046668,73.16747948656793,-0.0038042742048493006,-0.02335643242997926,0.01955215822512996,0.04508989907277029,0.07505065202713013,9.876590176505262
2000-06-22,0.8067901134490967,0.8649546083363566,0.8039759141252614,0.8368108615467071,467712000,0.7404515147209167,0.7012566867328826,65.53944637593031,0.002765371763709945,-0.01813207159124142,0.020897443354951365,0.050454345208557204,-0.028144776821136475,-3.370894802590796
2000-06-23,0.7758323550224304,0.8199241104057502,0.7626985532418421,0.8072593586597606,204965600,0.754322384084974,0.7068631194886708,61.84045953799855,0.00541145130317533,-0.013423367012358071,0.0188348183155334,0.05157005835399092,-0.03095775842666626,-3.837151436365427
2000-06-26,0.8124194145202637,0.821800964644391,0.7823995663756624,0.7880279653745701,185354400,0.7713427117892674,0.7143625815709432,64.17046061585754,0.010341547411664154,-0.008670384127553627,0.01901193153921778,0.05430710153871103,0.03658705949783325,4.715846053723216
2000-06-27,0.7767701745033264,0.833057611265644,0.7748940251441198,0.8072590670581286,203470400,0.7845434972218105,0.7204827495983669,56.271147941038045,0.011242491912272334,-0.004687808919588435,0.01593030083186077,0.05387718202050781,-0.035649240016937256,-4.388033985867789
2000-06-28,0.817110002040863,0.8311818553673445,0.7730182417126058,0.8002239483941288,286428800,0.7976773125784737,0.7280994625318618,61.92994245709278,0.015038232485119152,-0.0007426006386469174,0.015780833123766068,0.05304090445936482,0.04033982753753662,5.193277092974147
2000-06-29,0.7692657709121704,0.8096052191878547,0.7664507196732587,0.7964714196973455,203660800,0.7990175315311977,0.7347110566638765,55.24268565179715,0.014024093613292932,0.0022107382117410525,0.01181335540155188,0.05137965471278018,-0.04784423112869263,-5.855298675722242
2000-06-30,0.7861521244049072,0.8246154879792872,0.7758325204288312,0.7927186258833483,323097600,0.7920485649790082,0.7402951745759874,60.92650765343729,0.014416781173381965,0.004651946804069235,0.00976483436931273,0.05139176797476177,0.016886353492736816,2.1951260710213916
2000-07-03,0.800223708152771,0.8152336070459376,0.7823995596827559,0.7823995596827559,70828800,0.7911105070795331,0.7453208508945647,59.999986899883666,0.015682668065892358,0.00685809105643386,0.008824577009458497,0.0510747269380335,0.01407158374786377,1.7899314027187252
